study_name,participant_id,duration_in_seconds,finished,consent,eng_first_lang,gender,gender_desc,age,parent,education_level,sneaker_example_1,sneaker_example_2,block_order,participant_num,difficulty,interface_feedback,gen_feedback
sp,sp_247,2224,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,12,3,calib_glue_1|fish_1|sky_1|picture_1|work_2|stand_1|block_3|shorts_1|attn_sock_1|dish_2|refrigerator_1|hold_4|have_2|show_3|book_2|hold_3|calib_ball_3|head_3|coke_1|keys_1|empty_1|cute_1|hold_6|butterfly_1|attn_cake_1|get_7|table_2|carry_8|juice_1|drive_3|underpants_1|potty_1|calib_stone_2|hit_1|take_4|bad_3|open_2|climb_1|butt_1|soda_1|attn_sandbox_1|plate_2|make_7|find_4|deer_1|give_5|bib_1|horse_1|calib_puppy_1,247,Slightly difficult,no,NA
sp,sp_248,4092,True,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,10,3,calib_glue_1|cold_2|kitty_1|lion_1|bathtub_1|pull_1|fix_2|dry_3|attn_sock_1|old_2|pizza_1|cat_2|rain_1|ant_1|shoe_1|star_2|calib_ball_3|run_3|hear_1|wolf_1|carry_1|potato_1|face_3|stone_1|attn_cake_1|story_2|take_6|pasta_1|drop_1|picture_2|owl_1|dirty_3|calib_stone_2|fall_5|tree_1|glasses_2|spill_2|block_2|sweep_2|heavy_5|attn_sandbox_1|have_4|table_1|cheerios_1|peas_1|go_2|bench_1|tongue_1|calib_puppy_1,248,Moderately easy,no,It was really an estimate and I honestly I have no idea when I learned certain words
sp,sp_249,2327,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,8,3,calib_glue_1|butter_1|book_1|old_1|chalk_1|hat_1|draw_8|drop_4|attn_sock_1|ride_2|soap_1|zipper_1|climb_2|turkey_1|gloves_1|beans_1|calib_ball_3|think_1|light_2|pull_3|close_4|brush_2|stay_1|window_1|attn_cake_1|stop_2|dump_1|belt_2|catch_4|hold_2|penguin_1|wash_1|calib_stone_2|cover_2|say_2|build_1|sofa_1|stick_1|lips_1|take_2|attn_sandbox_1|motorcycle_1|melon_1|blue_1|hammer_2|button_2|sprinkler_1|nuts_1|calib_puppy_1,249,Slightly difficult,Not all the definitions I associate with the words were included,NA
sp,sp_250,244,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA
sp,sp_251,6,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,NA
sp,sp_252,56,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA,NA,NA
sp,sp_253,31,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,NA
sp,sp_254,1109,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,x,7,calib_glue_1|mouth_2|sleepy_1|hurry_1|walk_1|animal_1|dog_1|yellow_2|attn_sock_1|pony_1|shake_2|watch_2|cat_1|quiet_2|can_2|hair_1|calib_ball_3|asleep_1|moon_1|tooth_1|gentle_1|sidewalk_1|drop_2|work_4|attn_cake_1|hammer_1|drive_1|write_1|catch_3|hose_1|vitamins_1|hurt_1|calib_stone_2|vacuum_1|wind_1|cook_1|ride_3|shirt_1|balloon_1|heavy_1|attn_sandbox_1|sick_1|give_8|read_1|hard_3|hot_2|jump_1|mouth_1|calib_puppy_1,254,Slightly difficult,NA,NA
sp,sp_255,1214,True,I consent to participate in this study.,Yes,Male,NA,19,No,4-year college degree,X,5,calib_glue_1|wash_3|duck_1|elephant_1|soft_4|chips_2|strawberry_1|squirrel_1|attn_sock_1|make_8|tractor_1|splash_2|jello_1|kitchen_1|story_1|drawer_1|calib_ball_3|fit_1|see_5|eat_2|dog_2|milk_1|bed_2|tear_1|attn_cake_1|stroller_1|swing_1|carry_6|pull_2|find_3|donkey_1|sled_1|calib_stone_2|stay_2|draw_6|snowman_1|snow_1|cut_5|hot_3|give_3|attn_sandbox_1|good_2|kick_2|yucky_1|bear_1|thirsty_1|pull_4|boots_1|calib_puppy_1,255,Slightly easy,no,no
sp,sp_256,200,False,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,NA,NA,NA,256,NA,NA,NA
sp,sp_257,1861,True,I consent to participate in this study.,No,Female,NA,20,No,Some college,10,7,calib_glue_1|work_6|pour_1|mouse_1|head_6|tickle_1|draw_3|play_4|attn_sock_1|paper_1|white_1|give_7|bug_1|towel_1|pajamas_1|red_1|calib_ball_3|box_1|work_3|sink_1|medicine_1|water_1|keys_3|finish_2|attn_cake_1|fix_1|bench_2|draw_4|light_3|play_1|blow_2|toothbrush_1|calib_stone_2|fine_2|sing_1|give_2|garden_1|apple_1|love_1|hard_1|attn_sandbox_1|cover_4|cup_1|bunny_1|cut_2|drop_5|applesauce_1|draw_5|calib_puppy_1,257,Slightly difficult,NA,NA
sp,sp_258,18,False,I consent to participate in this study.,Yes,Male,NA,21,No,Some college,NA,NA,NA,258,NA,NA,NA
sp,sp_259,806,True,I consent to participate in this study.,Yes,Female,NA,21,No,4-year college degree,5,5,calib_glue_1|tissue_1|swim_1|go_4|pants_1|airplane_1|egg_1|carrots_1|attn_sock_1|trash_1|rooster_1|show_2|cut_3|soft_1|money_1|heavy_3|calib_ball_3|show_1|zebra_1|hit_3|make_1|nose_2|raisin_1|gentle_2|attn_cake_1|look_1|break_6|stairs_1|green_1|shoulder_1|jump_3|take_1|calib_stone_2|pick_2|make_5|happy_1|see_2|keys_2|yard_2|play_2|attn_sandbox_1|get_6|give_9|camera_1|pick_1|stop_3|listen_1|make_6|calib_puppy_1,259,Extremely difficult,NO,NA
sp,sp_260,239,False,I consent to participate in this study.,No,Female,NA,21,No,4-year college degree,12,8,calib_glue_1|shake_2|work_6|yellow_1|listen_1|light_2|bicycle_1|rock_2|big_3|attn_sock_1|grapes_1|big_2|make_5|mad_1|plate_1|give_5|bubbles_1|jelly_1|calib_ball_3|pretty_1|take_6|bug_1|couch_1|give_1|gum_1|head_5|break_11|attn_cake_1|muffin_1|lamb_1|say_1|flag_2|nail_1|dry_1|high_2|hand_1|calib_stone_2|penguin_1|clap_2|clean_1|paper_1|hot_3|jacket_1|careful_1|sweep_1|attn_sandbox_1|glasses_2|find_3|get_1|jeans_1|cold_1|see_5|fork_1|spill_1|calib_puppy_1,260,NA,NA,NA
sp,sp_261,37876,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,X,4,calib_glue_1|bedroom_1|push_2|yogurt_1|break_12|feed_1|draw_1|white_2|attn_sock_1|rock_1|cheek_1|cold_3|give_6|clock_1|sticky_1|fast_2|calib_ball_3|hand_2|penny_1|crayon_1|water_2|talk_1|bird_1|hide_1|attn_cake_1|quiet_1|toy_1|chair_1|bicycle_1|better_1|cloud_2|break_8|calib_stone_2|dry_4|truck_1|long_1|fall_2|go_5|read_3|touch_3|attn_sandbox_1|draw_7|flag_2|black_2|hot_1|kiss_1|slow_1|purse_1|calib_puppy_1,261,Slightly easy,N/A,Some of these definitions/contexts are the exact same etymologically and semantically!
sp,sp_262,1508,True,I consent to participate in this study.,No,Female,NA,21,No,Prefer not to say,12,6,calib_glue_1|donut_1|windy_1|box_2|first_1|hold_5|mad_1|grass_1|attn_sock_1|cover_1|pick_3|glasses_1|block_1|heavy_4|play_6|tiger_1|calib_ball_3|get_5|throw_2|knock_1|porch_1|get_2|catch_1|broom_1|attn_cake_1|fall_6|radio_1|dry_1|put_1|tiny_1|stay_3|car_1|calib_stone_2|wake_1|wipe_1|cry_1|open_1|soft_3|new_2|boat_1|attn_sandbox_1|lick_1|make_9|comb_1|dish_1|telephone_1|break_9|head_1|calib_puppy_1,262,Slightly difficult,no,no
sp,sp_263,691,True,I consent to participate in this study.,No,Female,NA,25,No,2-year college degree,25,10,calib_glue_1|hit_4|skate_1|face_2|pool_2|stand_2|run_1|fine_1|attn_sock_1|popsicle_1|think_3|finger_1|clean_1|push_1|shower_2|bowl_1|calib_ball_3|get_1|heavy_2|open_3|stick_2|little_1|talk_2|arm_2|attn_cake_1|blow_4|muffin_1|slide_1|take_8|feed_3|lollipop_1|slide_2|calib_stone_2|dump_2|broken_2|drive_5|build_2|new_1|fall_3|pumpkin_1|attn_sandbox_1|bowl_2|fix_3|glass_1|blue_2|run_4|street_1|leg_2|calib_puppy_1,263,Extremely easy,No,"For participants whose first language is not English, the age I feel will always varied."
sp,sp_264,3286,True,I consent to participate in this study.,No,Female,NA,19,No,Some college,14,5,calib_glue_1|hard_2|rip_1|chocolate_1|go_6|blow_3|yard_1|pretty_1|attn_sock_1|jacket_1|goose_1|pencil_1|loud_1|hand_1|break_7|swing_2|calib_ball_3|frog_1|game_1|scissors_1|nose_1|couch_1|clap_2|go_3|attn_cake_1|hot_4|ride_1|stop_1|get_4|chips_1|tuna_1|cut_1|calib_stone_2|candy_1|bee_1|star_1|dark_3|dryer_1|salt_1|toe_1|attn_sandbox_1|carry_5|blow_1|dress_1|watch_1|say_1|stove_1|sad_1|calib_puppy_1,264,Slightly difficult,"It told me I didn't have internet but once I pressed the arrow a second time, it allowed me to continue, but that's the only trouble.",NA
sp,sp_265,14310,True,I consent to participate in this study.,No,Female,NA,21,No,Some college,8,6,calib_glue_1|wet_1|throw_3|bottle_1|fall_4|broken_1|hold_8|tired_1|attn_sock_1|kick_1|dark_1|taste_1|fork_1|make_4|hand_3|bus_1|calib_ball_3|slipper_1|cover_6|leg_1|put_2|basket_1|wind_2|plate_1|attn_cake_1|yellow_1|high_2|soft_2|cry_2|bucket_1|butt_2|alligator_1|calib_stone_2|train_1|white_3|chicken_1|food_1|paint_1|black_3|break_11|attn_sandbox_1|close_1|tricycle_1|plant_1|belt_1|knife_1|bread_1|find_2|calib_puppy_1,265,Moderately easy,I did not have trouble.,I answered this based on when I first immigrated to the US which made sense to me when as these various definitions for the same word would not be possible in a different language.
sp,sp_266,1598,True,I consent to participate in this study.,Yes,Male,NA,19,No,Some college,X,5,calib_glue_1|work_4|big_2|fall_2|new_1|hot_4|garage_1|potato_1|attn_sock_1|sink_1|watch_2|yucky_1|raisin_1|soap_1|cracker_1|popsicle_1|calib_ball_3|heavy_1|spoon_1|necklace_1|dry_2|picture_2|paint_1|table_1|attn_cake_1|dryer_1|duck_1|can_1|drive_3|muffin_1|grass_1|garbage_1|calib_stone_2|bird_1|light_1|cloud_1|dark_2|find_2|shake_1|old_2|attn_sandbox_1|soft_1|cut_9|chocolate_1|ear_1|rain_1|chicken_1|paper_1|calib_puppy_1,266,Slightly difficult,"No, very smooth and easy to understand.",I thought some of the meanings of word related to the police or street terms were very challenging because this was the first time I heard of them so I did not know what they meant at all.
sp,sp_267,292720,False,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,8,4,calib_glue_1|refrigerator_1|belt_1|have_3|carry_8|throw_2|attn_sock_1|good_4|purse_1|dog_2|clean_2|ant_1|pool_1|calib_ball_3|dark_3|rain_1|shower_2|stuck_1|head_5|attn_cake_1|fix_3|candy_1|break_10|garbage_1|open_3|broken_1|calib_stone_2|yard_1|cheerios_1|make_9|take_1|heavy_2|attn_sandbox_1|sweater_1|tooth_1|popcorn_1|dirty_3|hot_1|pajamas_1|calib_puppy_1,267,NA,NA,NA
sp,sp_268,29,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,268,NA,NA,NA
sp,sp_269,307786,True,I consent to participate in this study.,Yes,Other,genderqueer,21,No,Some college,X,5,calib_glue_1|help_1|yard_1|finish_1|better_1|room_1|hold_6|sandwich_1|break_7|attn_sock_1|stand_3|cut_5|lion_1|stop_1|have_2|cereal_1|get_5|zebra_1|calib_ball_3|fix_3|happy_1|swing_1|stay_1|stick_1|big_3|can_2|tongue_1|attn_cake_1|cut_2|slide_1|train_1|gentle_2|full_2|take_7|cow_1|butterfly_1|calib_stone_2|plate_3|melon_1|good_1|hug_1|wash_3|close_4|cut_3|make_9|attn_sandbox_1|light_3|like_1|deer_1|stay_3|ride_3|feed_2|scared_1|sidewalk_1|calib_puppy_1,269,Slightly difficult,NA,Difficult to gauge the age.
sp,sp_270,1988,True,I consent to participate in this study.,Yes,Female,NA,22,No,GED/ No high school diploma,10,5,calib_glue_1|kick_1|penny_1|fast_2|egg_1|asleep_1|pancake_1|flag_1|attn_sock_1|slow_2|chin_1|ball_2|jump_1|break_6|bed_2|jelly_1|calib_ball_3|wake_1|glass_1|loud_1|donkey_1|dark_1|diaper_1|work_2|attn_cake_1|get_6|splash_1|heavy_5|hot_1|pool_2|truck_1|turtle_1|calib_stone_2|cut_1|tear_1|run_8|napkin_1|vacuum_1|carry_4|blow_3|attn_sandbox_1|toast_1|keys_1|carry_1|hen_1|corn_1|stove_1|careful_1|calib_puppy_1,270,Neither easy nor difficult,NA,NA
sp,sp_271,1917,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,21,3,calib_glue_1|ball_1|bench_1|moon_1|broken_1|cut_4|sweep_1|book_1|attn_sock_1|cheese_1|get_1|run_4|shake_2|moose_1|beads_1|tricycle_1|calib_ball_3|head_1|cut_6|sit_2|hold_1|block_3|break_4|nose_2|attn_cake_1|stop_2|cut_7|sun_1|draw_6|yellow_1|dish_1|bug_1|calib_stone_2|pretend_1|grapes_1|splash_2|build_1|cloud_2|hold_4|belt_1|attn_sandbox_1|hamburger_1|wind_1|run_6|jacket_1|wash_1|pick_1|soft_4|calib_puppy_1,271,Neither easy nor difficult,"I don't think the survey registered the first time I took it because of connection issues on my end, so hopefully you didn't receive this twice.",NA
sp,sp_272,1535,True,I consent to participate in this study.,No,Female,NA,22,No,Some college,7,7,calib_glue_1|sit_1|drop_3|bowl_2|train_2|long_1|play_5|jump_2|attn_sock_1|gloves_1|sofa_1|blue_2|kitty_1|get_4|lick_1|think_1|calib_ball_3|open_2|green_1|keys_3|toy_1|good_5|first_2|write_1|attn_cake_1|draw_4|box_1|hose_1|share_1|strawberry_1|pony_1|bed_1|calib_stone_2|sprinkler_1|lollipop_1|pour_2|leg_2|foot_1|drop_5|little_1|attn_sandbox_1|head_6|jump_3|sky_1|cover_6|book_2|hot_2|sweater_1|calib_puppy_1,272,Neither easy nor difficult,It was mostly guessing the ages because I don't know when I learned these words so I had a sense that these might not be accurate data.,NA
sp,sp_273,1426,True,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,10,4,calib_glue_1|high_1|swing_2|broken_3|zipper_1|make_2|tape_1|fork_1|attn_sock_1|wolf_1|touch_1|take_5|drive_5|hot_5|gentle_1|see_5|calib_ball_3|coke_1|sneaker_1|play_1|applesauce_1|walk_2|cheerios_1|mouse_1|attn_cake_1|close_1|break_2|milk_1|head_3|dress_1|clean_3|mittens_1|calib_stone_2|dark_3|tv_1|bucket_1|cold_3|wash_2|clean_4|bicycle_1|attn_sandbox_1|climb_2|show_1|fall_4|broken_2|dry_3|draw_3|little_2|calib_puppy_1,273,Moderately easy,No.,"Great study! I was a bit confused on how this would give satisfactory/valid research since the study's foundation is on each individual guessing when they learned words.. in most cases, the years being 10+ in the past."
sp,sp_274,10,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,NA
sp,sp_275,126,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,NA
sp,sp_276,2550,True,I consent to participate in this study.,No,Female,NA,23,No,Prefer not to say,17,9,calib_glue_1|say_2|alligator_1|pull_4|soda_1|stone_1|present_1|touch_2|attn_sock_1|heavy_3|bump_1|carry_7|catch_4|game_3|see_3|hide_1|calib_ball_3|mouth_1|crib_1|medicine_1|sleepy_1|rip_1|hold_3|draw_8|attn_cake_1|comb_1|water_1|close_3|candy_1|fast_1|pumpkin_1|pajamas_1|calib_stone_2|hold_5|knee_1|shoulder_1|black_1|airplane_1|tummy_1|smile_1|attn_sandbox_1|eye_1|hungry_1|talk_2|blow_5|water_2|bus_1|read_1|calib_puppy_1,276,Slightly easy,Some words are straightforward but the other don’t,Really good explanations and examples
sp,sp_277,4166,True,I consent to participate in this study.,No,Female,NA,24,No,4-year college degree,24,16,calib_glue_1|broom_1|cover_5|awake_1|dump_1|draw_5|drop_2|meat_1|attn_sock_1|frog_1|tongue_2|tired_1|run_5|mad_1|slipper_1|make_6|calib_ball_3|clean_2|carry_5|beans_1|shorts_1|orange_1|play_4|tickle_1|attn_cake_1|rock_2|bowl_1|fit_2|jar_1|take_6|throw_2|clap_1|calib_stone_2|face_2|break_8|stairs_1|good_3|face_3|cat_2|brown_1|attn_sandbox_1|wind_2|cat_1|jello_1|give_2|climb_1|feed_1|game_1|calib_puppy_1,277,Slightly difficult,NA,NA
sp,sp_278,245393,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,NA,NA
sp,sp_279,52,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,279,NA,NA,NA
sp,sp_280,17462,False,I consent to participate in this study.,Yes,Female,NA,22,No,4-year college degree,13,5,calib_glue_1|first_2|stick_1|pretzel_1|duck_1|new_2|face_2|applesauce_1|attn_sock_1|sled_1|drop_4|noisy_1|catch_2|take_5|good_5|good_2|calib_ball_3|flower_1|take_8|bring_1|flag_1|pull_2|make_9|paint_1|attn_cake_1|gum_1|pajamas_1|hurry_1|tummy_1|catch_3|ball_1|sad_1|calib_stone_2|pretty_1|wash_1|cover_4|high_1|door_1|roof_1|glasses_2|attn_sandbox_1|horse_1|trash_1|swing_1|leg_2|get_6|make_4|high_2|calib_puppy_1,280,NA,NA,NA
sp,sp_281,9,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,NA,NA,NA
sp,sp_282,33,False,I consent to participate in this study.,Yes,Male,NA,22,No,4-year college degree,NA,NA,NA,282,NA,NA,NA
sp,sp_283,20,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,NA,NA,NA
sp,sp_284,1935,False,I consent to participate in this study.,Yes,Female,NA,24,No,Some college,6,4,calib_glue_1|pony_1|white_1|pool_1|share_1|sticky_1|belt_1|pretend_2|attn_sock_1|moose_1|grass_1|go_6|cat_2|garage_1|cover_5|walk_1|calib_ball_3|broken_2|sit_1|drop_4|put_1|clock_1|heavy_2|happy_1|attn_cake_1|sleep_1|elephant_1|catch_5|bench_1|finish_2|work_3|napkin_1|calib_stone_2|bite_1|penny_1|street_1|touch_3|head_3|cry_2|kick_1|attn_sandbox_1|toast_1|long_2|see_5|hammer_1|old_2|give_7|carry_4|calib_puppy_1,284,NA,NA,NA
sp,sp_285,149,False,I consent to participate in this study.,Yes,Female,NA,20,No,Prefer not to say,X,6,calib_glue_1|trash_1|bed_2|get_1|lamp_1|hold_4|break_12|make_3|attn_sock_1|hand_1|cut_6|boots_1|comb_1|stuck_1|talk_2|nose_1|calib_ball_3|watch_1|drive_5|water_2|see_2|bring_1|brush_2|mop_1|attn_cake_1|soft_4|chips_1|stop_2|break_2|can_1|spoon_1|wet_1|calib_stone_2|meat_1|touch_2|take_2|sleep_1|hold_1|touch_1|tree_1|attn_sandbox_1|blow_2|sun_1|give_5|cover_5|little_1|shake_2|popsicle_1|calib_puppy_1,285,NA,NA,NA
sp,sp_286,10,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,NA
sp,sp_287,9,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,NA,NA,NA
sp,sp_288,49,False,I consent to participate in this study.,No,Female,NA,19,No,4-year college degree,NA,NA,NA,288,NA,NA,NA
sp,sp_289,217,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,NA,NA,NA
sp,sp_290,29,False,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,NA,NA,NA,290,NA,NA,NA
sp,sp_291,59,False,I consent to participate in this study.,Yes,Female,NA,20,No,Some college,x,4,calib_glue_1|closet_1|mittens_1|lamb_1|pool_1|clean_4|giraffe_1|hot_5|attn_sock_1|puzzle_1|blanket_1|pretzel_1|think_2|corn_1|foot_2|give_4|calib_ball_3|fast_1|catch_1|game_2|hair_2|tongue_2|sauce_1|see_2|attn_cake_1|cut_9|turtle_1|run_9|chin_1|close_2|bite_1|good_3|calib_stone_2|close_3|break_5|sick_2|take_3|lamp_1|cold_1|hit_2|attn_sandbox_1|bathroom_1|draw_2|ear_1|bubbles_1|see_4|noisy_1|dry_2|calib_puppy_1,291,NA,NA,NA
sp,sp_292,34251,False,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,11,2,calib_glue_1|cow_1|read_2|sleep_1|share_1|have_1|blow_5|shake_1|attn_sock_1|break_4|carry_7|long_2|bring_2|cover_5|tummy_1|beads_1|calib_ball_3|hug_1|banana_1|ankle_1|pen_1|like_1|cookie_1|play_5|attn_cake_1|pretzel_1|run_2|look_2|clean_2|bat_1|present_1|wait_1|calib_stone_2|catch_5|cup_2|touch_1|coffee_1|moose_1|slow_2|give_1|attn_sandbox_1|finish_1|touch_2|garbage_1|see_3|face_1|shower_1|hen_1|calib_puppy_1,292,NA,NA,NA
sp,sp_293,642,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,NA,NA,NA
sp,sp_294,94976,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,NA,NA,NA
sp,sp_295,21,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,NA,NA
sp,sp_296,39,False,I consent to participate in this study.,Yes,Female,NA,18,No,Some college,NA,NA,NA,296,NA,NA,NA
sp,sp_297,6,False,I consent to participate in this study.,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,NA,NA
sp,sp_298,233178,False,I consent to participate in this study.,Yes,Male,NA,19,No,Some college,X,3,calib_glue_1|find_4|hot_3|broken_1|throw_2|break_6|sheep_1|have_2|attn_sock_1|refrigerator_1|duck_1|sick_2|give_1|take_6|grass_1|see_1|calib_ball_3|make_7|owl_1|hot_1|carry_1|go_3|naughty_1|good_3|attn_cake_1|break_3|think_2|spill_1|rock_1|hold_6|have_3|airplane_1|calib_stone_2|box_1|hard_3|take_8|tear_1|red_1|go_4|yellow_2|attn_sandbox_1|knife_1|smile_1|run_5|work_2|hand_2|tiger_1|clap_1|calib_puppy_1,298,NA,NA,NA
sp,sp_299,1078,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,10,5,calib_glue_1|yellow_2|cry_2|kitchen_1|button_2|bring_2|taste_2|have_1|attn_sock_1|hear_1|juice_1|gum_1|pretty_1|finger_1|cheek_1|make_8|calib_ball_3|hit_1|break_10|catch_5|fall_6|sad_1|make_7|pants_1|attn_cake_1|keys_2|give_8|help_2|bunny_1|put_2|get_3|run_7|calib_stone_2|skate_1|say_1|applesauce_1|butt_2|garden_1|sleep_1|lamb_1|attn_sandbox_1|balloon_1|boat_1|go_3|elephant_1|take_3|nail_1|cover_4|calib_puppy_1,299,Moderately difficult,NA,NA
sp,sp_300,2241,True,I consent to participate in this study.,No,Female,NA,27,No,Some college,10,5,calib_glue_1|cry_2|doll_1|ankle_1|hold_2|ladder_1|go_1|take_2|attn_sock_1|hammer_1|snowman_1|go_6|tissue_1|nuts_1|ride_2|dirty_1|calib_ball_3|pretend_2|stand_2|push_1|eat_2|sad_1|bottle_1|nice_1|attn_cake_1|dry_4|coffee_1|salt_1|coat_1|hard_1|mouth_2|sick_2|calib_stone_2|hurt_1|hit_1|have_1|vitamins_1|applesauce_1|throw_3|have_3|attn_sandbox_1|purse_1|shower_1|hand_3|full_1|dog_2|tiger_1|plant_1|calib_puppy_1,300,Extremely easy,NA,NA
sp,sp_301,1312,True,I consent to participate in this study.,Yes,Male,NA,20,No,4-year college degree,10,4,calib_glue_1|fall_7|eat_1|peas_1|goose_1|catch_3|porch_1|buy_1|attn_sock_1|carry_2|head_7|wait_1|sad_1|stuck_1|ice_2|clap_2|calib_ball_3|carry_8|heavy_4|hit_1|work_1|hand_1|stay_2|make_3|attn_cake_1|boots_1|sled_1|mop_1|cup_2|fix_2|pasta_1|old_1|calib_stone_2|crayon_1|helicopter_1|drive_4|push_2|couch_1|have_1|plate_2|attn_sandbox_1|cut_8|see_4|leg_1|applesauce_1|open_1|cry_2|give_5|calib_puppy_1,301,Slightly difficult,NA,NA
sp,sp_302,1014,True,I consent to participate in this study.,Yes,Female,NA,19,No,Some college,19,4,calib_glue_1|good_2|sweep_2|sad_1|hit_4|cry_2|listen_1|bad_1|attn_sock_1|pudding_1|read_3|street_1|say_3|sauce_1|catch_2|animal_1|calib_ball_3|thirsty_1|bread_1|hit_1|carry_6|work_6|oven_1|fit_1|attn_cake_1|hold_8|get_7|write_2|drop_1|watch_1|give_9|hat_1|calib_stone_2|stop_3|brush_2|lips_1|catch_6|play_3|pickle_1|have_1|attn_sandbox_1|break_11|soup_1|applesauce_1|noisy_1|pick_3|roof_1|see_1|calib_puppy_1,302,Slightly difficult,recollection/estimation is tricky,NA
sp,sp_303,1068,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,5,4,calib_glue_1|pull_3|jeans_1|bad_2|sick_1|make_10|find_1|game_2|attn_sock_1|play_7|cold_2|quiet_1|chase_1|donut_1|new_2|kick_2|calib_ball_3|pull_2|make_1|towel_1|red_1|pick_2|put_1|flag_2|attn_cake_1|giraffe_1|give_3|dump_2|bring_3|slide_2|fine_1|tiny_1|calib_stone_2|applesauce_1|go_2|plate_1|hand_2|knock_1|block_2|trash_1|attn_sandbox_1|talk_1|hair_1|bear_1|cry_2|first_1|naughty_1|drop_4|calib_puppy_1,303,Moderately easy,no,no
sp,sp_304,2649,True,I consent to participate in this study.,Yes,Male,NA,21,No,4-year college degree,10,5,calib_glue_1|squirrel_1|give_7|door_1|heavy_2|fine_2|head_4|spill_1|attn_sock_1|cover_3|brush_1|ride_1|empty_1|build_2|hot_3|hit_2|calib_ball_3|yard_2|bat_1|table_2|bench_2|bee_1|kiss_1|pig_1|attn_cake_1|go_4|fall_1|tooth_1|button_1|have_1|potty_1|show_2|calib_stone_2|shoe_1|cry_1|play_2|bathroom_1|fish_1|white_2|clean_1|attn_sandbox_1|corn_2|ant_1|dish_2|give_1|have_4|food_1|run_3|calib_puppy_1,304,Neither easy nor difficult,NA,NA
sp,sp_305,1316,True,I consent to participate in this study.,Yes,Male,NA,19,No,2-year college degree,9,5,calib_glue_1|pool_1|sheep_1|cute_1|drive_2|wipe_1|chair_1|cover_2|attn_sock_1|motorcycle_1|story_1|belt_2|high_2|apple_1|open_3|popcorn_1|calib_ball_3|horse_1|break_9|penguin_1|throw_1|hair_2|dirty_2|car_1|attn_cake_1|love_1|run_9|make_4|fall_5|play_6|soft_3|clock_1|calib_stone_2|taste_1|arm_1|draw_1|bathtub_1|head_2|toothbrush_1|penis_1|attn_sandbox_1|pour_1|pen_1|lamp_1|glasses_2|drawer_1|bib_1|carry_3|calib_puppy_1,305,Moderately easy,NA,NA
sp,sp_306,1410,True,I consent to participate in this study.,Yes,Female,NA,21,No,Some college,21,4,calib_glue_1|find_3|take_9|refrigerator_1|shirt_1|read_2|pizza_1|monkey_1|attn_sock_1|give_6|pillow_1|blue_1|bite_1|white_3|star_2|work_3|calib_ball_3|slow_1|story_2|carrots_1|quiet_2|hit_1|blow_1|blow_2|attn_cake_1|take_8|light_2|tractor_1|drive_1|telephone_1|foot_2|pencil_1|calib_stone_2|cold_1|look_2|close_2|basket_1|ice_1|glass_2|yogurt_1|attn_sandbox_1|bring_1|knock_2|bad_3|finish_2|stroller_1|box_2|white_1|calib_puppy_1,306,Slightly difficult,N/A,N/A
